pattern_id,pattern,total_profit,num_trades,win_rate,avg_profit_per_trade,max_drawdown
745,(volume_divide_wick_ratio)_threshold_1.5_5candles,-437.34440709746195,10730,0.5041006523765145,-0.04075903141635247,0.15611733821189877
825,(wick_ratio_ratio_change_upper_wick)_threshold_3.0_5candles,-438.23081641725,15983,0.49446286679597073,-0.027418558244212604,0.21287349674948738
1106,curr_wick_ratio_div_max_wick_ratio_4.0_7window,-466.3821721691711,10323,0.4920081371694275,-0.04517893753455111,0.15560787372797424
206,volume_accelerating_7candles,-470.1454162262671,79,0.5316455696202531,-5.9512078003324955,0.22477453191691954
890,(body_divide_wick_ratio)_threshold_2.0_7candles,-482.0497635698466,7363,0.507809316854543,-0.06546920597172981,0.2976378950561511
789,(body_ratio_change_wick_ratio)_threshold_3.0_5candles,-491.267093620756,18625,0.500993288590604,-0.02637675670447012,0.19269229083764902
897,(body_ratio_change_wick_ratio)_threshold_3.0_7candles,-491.267093620756,18625,0.500993288590604,-0.02637675670447012,0.19269229083764902
1021,(body_ratio_change_upper_wick)_threshold_1.5_10candles,-503.6489347041643,21397,0.4964714679627985,-0.023538296710013753,0.21332947081496176
805,(body_ratio_change_upper_wick)_threshold_1.5_5candles,-503.75703745571263,21398,0.4964482661931022,-0.023542248689396795,0.2133294708149705
913,(body_ratio_change_upper_wick)_threshold_1.5_7candles,-503.75703745571263,21398,0.4964482661931022,-0.023542248689396795,0.2133294708149705
1113,curr_body_div_max_body_2.0_10window,-522.1636233023837,25605,0.49994141769185707,-0.020393033520889815,0.20685088826935796
262,body_reversal_after_7candles,-527.5356951523645,24872,0.49939691219041493,-0.021210023124491977,0.2550200756779502
1062,volume_time_decay_0.7_15candles,-534.0501806157663,6422,0.4950171286203675,-0.08315948000868363,0.2655664038167567
36,high_increasing_7candles,-534.3880003041704,817,0.49571603427172584,-0.6540856796868671,0.20073559516718498
46,volume_decreasing_7candles,-536.6719109340247,34,0.5294117647058824,-15.784467968647785,0.1809062700542297
44,open_stable_7candles,-539.5022430915233,49445,0.49641015269491356,-0.010911158723663127,0.24531389623232597
739,(volume_multiply_wick_ratio)_threshold_1.5_5candles,-570.2361326560658,11980,0.500584307178631,-0.04759900940367828,0.1787335230382516
1103,curr_wick_ratio_div_max_wick_ratio_3.0_7window,-596.9412786391058,10621,0.5042839657282742,-0.056203867680925126,0.21039041542920206
1094,curr_wick_ratio_div_max_wick_ratio_4.0_5window,-606.9340076951503,11568,0.5002593360995851,-0.05246663275373014,0.14661538051965453
999,(body_divide_wick_ratio)_threshold_3.0_10candles,-614.5872433232144,4227,0.5034303288384196,-0.1453956099652743,0.24256946851949218
281,IF_volume_decreasing_5_THEN_body_increasing,-618.4430655103242,3,0.6666666666666666,-206.1476885034414,0.17069519706877007
837,(volume_divide_body)_threshold_3.0_7candles,-619.0613333867423,3673,0.4952355023141846,-0.16854378801708203,0.1887876634514202
863,(volume_multiply_upper_wick)_threshold_0.5_7candles,-630.9795344793602,24322,0.5006578406381054,-0.025942748724585154,0.22151699818334053
883,(body_multiply_wick_ratio)_threshold_1.5_7candles,-634.2174487556495,9928,0.5019137792103142,-0.06388169306563754,0.20011167831107396
956,(volume_multiply_wick_ratio)_threshold_2.0_10candles,-637.0759990990064,7354,0.49605656785422897,-0.08662986117745532,0.22534237725250683
287,IF_volume_increasing_5_THEN_upper_wick_increasing,-643.3059530113569,6,0.6666666666666666,-107.21765883522615,0.162865709499522
30,range_increasing_5candles,-660.4526923378253,471,0.4819532908704883,-1.402235015579247,0.12569730315462016
760,(volume_multiply_upper_wick)_threshold_5.0_5candles,-675.8597486764247,6,0.5,-112.64329144607079,0.14819225090489596
741,(volume_multiply_wick_ratio)_threshold_3.0_5candles,-684.4985351186533,5107,0.4981398081065205,-0.13403143432908818,0.22913215477604335
908,(body_divide_upper_wick)_threshold_2.0_7candles,-688.7377690996036,2442,0.5036855036855037,-0.28203839848468615,0.20439118748107604
1055,body_time_decay_0.5_10candles,-689.7234230513641,4393,0.4939676758479399,-0.1570051042684644,0.1941640211436624
265,wick_ratio_reversal_after_7candles,-692.3246040329068,24623,0.5002639808309304,-0.028116988345567428,0.1857234328294891
279,IF_volume_increasing_5_THEN_body_increasing,-699.5968100005866,10,0.5,-69.95968100005867,0.13463731769542658
459,body_decreasing_AND_upper_wick_increasing_AND_wick_ratio_increasing_5candles,-701.2356731227555,3,0.3333333333333333,-233.74522437425185,0.07659834200329224
311,IF_wick_ratio_increasing_5_THEN_lower_wick_increasing,-707.5803408308184,15,0.5333333333333333,-47.17202272205456,0.13588797463911734
834,(volume_divide_body)_threshold_1.0_7candles,-709.4461597181944,14995,0.49436478826275426,-0.047312181375004626,0.2293860064734339
839,(volume_ratio_change_body)_threshold_0.5_7candles,-710.308308147849,33607,0.49724759722676826,-0.02113572494265626,0.16405243929674937
947,(volume_ratio_change_body)_threshold_0.5_10candles,-710.3506085256195,33606,0.4972326370291019,-0.021137612584824716,0.16405243929675697
872,(volume_divide_upper_wick)_threshold_2.0_7candles,-711.603527549134,2195,0.5111617312072892,-0.32419295104744145,0.23090035811677775
261,volume_reversal_after_7candles,-720.4975993716143,25887,0.49623363077992816,-0.02783241006573239,0.26961405323168613
1089,curr_body_div_max_body_2.0_5window,-723.5493572602209,24841,0.503119842196369,-0.029127223431432748,0.23934009384448485
731,(volume_ratio_change_body)_threshold_0.5_5candles,-726.6379269512345,33608,0.4972328017138776,-0.02162098092570919,0.1640524392967448
864,(volume_multiply_upper_wick)_threshold_1.0_7candles,-743.9405811780089,16448,0.5016415369649806,-0.04522985050936338,0.201193838220553
1050,wick_ratio_time_decay_0.7_7candles,-744.3529734167514,9592,0.4976021684737281,-0.07760143592751786,0.25055687839428625
